"ISBN";"Book-Title";"Book-Author";"Year-Of-Publication";"Publisher";"Image-URL-S";"Image-URL-M";"Image-URL-L";"Category";"Restricted-Category";"Summary";"Language"
"0805063196";"Complications: A Surgeon's Notes on an Imperfect Science";"Atul Gawande";"2002";"Metropolitan Books";"http://images.amazon.com/images/P/0805063196.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0805063196.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0805063196.01.LZZZZZZZ.jpg";"";"['Miscellaneous 6']";"";""
"0140075623";"Stones for Ibarra (Penguin Contemporary American Fiction Series)";"Harriet Doerr";"1988";"Penguin Books";"http://images.amazon.com/images/P/0140075623.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140075623.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140075623.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Richard and Sara Everton move to Ibarra, Mexico to reopen
Richard&#39;s grandfather&#39;s copper mine and learn that Richard is
dying of leukemia";"en"
"0743217713";"Bad Girl Creek : A Novel";"Jo-Ann Mapson";"2002";"Simon & Schuster";"http://images.amazon.com/images/P/0743217713.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0743217713.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0743217713.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Phoebe DeThomas has lived life as spectator, confined to a wheelchair,
in awe of her beloved Aunt Sadie, and overshadowed by her financial
wizard brother, James.";"en"
"0609810103";"Diary of a Manhattan Call Girl";"Tracy Quan";"2003";"Three Rivers Press (CA)";"http://images.amazon.com/images/P/0609810103.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0609810103.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0609810103.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"A real-life, high-priced Upper East Side New York call girl creates an
entertaining, authentic saga about the life and times of her alter
ego, Nancy Chan, who has been balancing her life, work, and
relationships with her wealthy clients and ...";"en"
"0670886017";"Kits Law";"Donna Morrissey";"1999";"Penguin Putnam~childrens Hc";"http://images.amazon.com/images/P/0670886017.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0670886017.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0670886017.01.LZZZZZZZ.jpg";"";"['Miscellaneous 1']";"";""
"0060916338";"House Made of Dawn (Perennial Library)";"N. Scott Momaday";"1989";"Harpercollins";"http://images.amazon.com/images/P/0060916338.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060916338.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060916338.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"This 1969 Pulitzer Prize-winning novel tells the story of a young
American Indian struggling to reconcile the traditional ways of his
people with the demands of the 20th century. Copyright ÂĐ Libri GmbH.
All rights reserved.";"en"
"0451204530";"Code to Zero";"Ken Follett";"2001";"Signet Book";"http://images.amazon.com/images/P/0451204530.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451204530.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451204530.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"A suspenseful tale set during the height of the Cold War follows one
man&#39;s journey to uncover family secrets on a quest that leads him
into the heart of the nation&#39;s burgeoning space program. Reprint.";"en"
"0812562852";"Chariot";"Charles Grant";"2000";"Tor Books (Mm)";"http://images.amazon.com/images/P/0812562852.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0812562852.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0812562852.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"A mutated version of smallpox sweeps the famine-ridden world as the
end of the millennium grows near.";"en"
"0698116801";"The Matchlock Gun";"Walter Edmonds";"1998";"Putnam Publishing Group";"http://images.amazon.com/images/P/0698116801.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0698116801.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0698116801.01.LZZZZZZZ.jpg";"";"['Miscellaneous 3']";"";""
"1858600006";"Only Planet of Choice: Insight from the Far Reaches of the Universe";"Palden Jenkins";"1993";"Salamander Books Ltd";"http://images.amazon.com/images/P/1858600006.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1858600006.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1858600006.01.LZZZZZZZ.jpg";"";"['Miscellaneous 4']";"";""
"0964374099";"Jew Boy";"Alan Kaufman";"2001";"Foxrock Books";"http://images.amazon.com/images/P/0964374099.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0964374099.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0964374099.01.LZZZZZZZ.jpg";"";"['Miscellaneous 5']";"";""
"0451205987";"Wild at Heart";"Patricia Gaffney";"2002";"New American Library";"http://images.amazon.com/images/P/0451205987.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451205987.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451205987.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"The award-winning author of To Have and to Hold tells the story of an
anthropologist&#39;s beautiful daughter, whose world is turned upside
down when her father discovers an uncivilized man in the wilderness.
Reprint.";"en"
"1591290902";"The Bluebook Solution";"Ceil Cleveland";"2002";"Publishamerica";"http://images.amazon.com/images/P/1591290902.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1591290902.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1591290902.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"A hilarious send-up of university bureaucracy and politics, this
literary suspense novel, set on a fictional campus, follows Charm as
she untangles clues to the mysterious disappearance of its unpopular
president.";"en"
"0449211525";"Sirens";"Eric Lustbader";"1991";"Fawcett Books";"http://images.amazon.com/images/P/0449211525.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0449211525.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0449211525.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"In a world of manipulators, a world in which terrorism is the essence
of life, one fearless woman dares to live her life according to the
new code of power";"en"
"0515101877";"The Master Cure";"Charles H. Buck";"1989";"Jove Books";"http://images.amazon.com/images/P/0515101877.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0515101877.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0515101877.01.LZZZZZZZ.jpg";"";"['Miscellaneous 9']";"";""
"0812522362";"The Marilyn Tapes: A Novel";"E. J. Gorman";"1995";"Tor Books (Mm)";"http://images.amazon.com/images/P/0812522362.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0812522362.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0812522362.01.LZZZZZZZ.jpg";"";"['Miscellaneous 10']";"";""
"006098824X";"Getting Over It";"Anna Maxted";"2001";"Regan Books";"http://images.amazon.com/images/P/006098824X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/006098824X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/006098824X.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Turns out getting over it isn&#39;t going to be quite as easy as she
thought.";"en"
"0812561880";"The Protocol";"April Christofferson";"2000";"Forge";"http://images.amazon.com/images/P/0812561880.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0812561880.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0812561880.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Jennifer Rockhill is hired as the corporate attorney for a Seattle
biotech firm led by Dr. Sherwood Fielding, who had killed her husband
through his traffick in illegal human organs, but she soon discovers
that Fielding has embarked on ...";"en"
"0451203569";"Daughter of the Fifth Moon";"Lynn Armistead McKee";"2001";"Signet Book";"http://images.amazon.com/images/P/0451203569.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451203569.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451203569.01.LZZZZZZZ.jpg";"";"['Miscellaneous 1']";"";""
"0688111882";"American Daughter Gone to War: On the Front Lines With an Army Nurse in Vietnam";"Winnie Smith";"1992";"Harpercollins";"http://images.amazon.com/images/P/0688111882.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0688111882.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0688111882.01.LZZZZZZZ.jpg";"";"['Miscellaneous 3']";"";""
"0060505885";"The Scandalous Summer of Sissy LeBlanc : A Novel";"Loraine Despres";"2002";"Perennial";"http://images.amazon.com/images/P/0060505885.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060505885.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060505885.01.LZZZZZZZ.jpg";"";"['Miscellaneous 4']";"";""
"0679401385";"Mr. X";"Peter Straub";"1999";"Random House Trade";"http://images.amazon.com/images/P/0679401385.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0679401385.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0679401385.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"During the week that culminates in his thirty-fifth birthday, Ned
Dunstan experiences a series of extraordinary events that expose the
long-hidden secret of his identity and his family&#39;s true nature,
in a novel of the supernatural that ...";"en"
"0440213886";"Echoes";"MAEVE BINCHY";"1989";"Dell";"http://images.amazon.com/images/P/0440213886.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0440213886.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0440213886.01.LZZZZZZZ.jpg";"";"['Miscellaneous 6']";"";""
"0515116068";"Hidden Riches";"Nora Roberts";"2004";"Jove Books";"http://images.amazon.com/images/P/0515116068.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0515116068.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0515116068.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"The purchase of a few curiosities at an auction makes antiques dealer
Dora Conroy the target of a ruthless international smuggler and sends
her into the arms of her new neighbor, an ex-police officer. Reprint.";"en"
"0679419691";"Daughters of Song";"Paula Huston";"1995";"Random House Inc";"http://images.amazon.com/images/P/0679419691.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0679419691.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0679419691.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"An aspiring piano student at an exclusive Baltimore conservatory finds
her musical education mirroring pivotal developments in her personal
life and influenced by the experiences of her prestigious classmates.";"en"
"0743244710";"White Doves at Morning : A Novel";"James Lee Burke";"2002";"Simon & Schuster";"http://images.amazon.com/images/P/0743244710.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0743244710.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0743244710.01.LZZZZZZZ.jpg";"";"['Miscellaneous 9']";"";""
"0425044890";"An Amateur Corpse";"Simon Brett";"1980";"Berkley Publishing Group";"http://images.amazon.com/images/P/0425044890.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0425044890.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0425044890.01.LZZZZZZZ.jpg";"";"['Miscellaneous 6']";"";""
"0140436669";"The Inheritance (Penguin Classics)";"Louisa May Alcott";"1998";"Penguin Books";"http://images.amazon.com/images/P/0140436669.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140436669.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140436669.01.LZZZZZZZ.jpg";"['Juvenile Fiction']";"['Juvenile Fiction']";"Edith Adelon, an impoverished Italian orphan, finds love and friends
in England.";"en"
"0394742494";"Stories";"Doris May Lessing";"1980";"Vintage Books USA";"http://images.amazon.com/images/P/0394742494.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0394742494.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0394742494.01.LZZZZZZZ.jpg";"";"['Miscellaneous 3']";"";""
"0670862215";"Dead As a Dodo: A Homer Kelly Mystery (Viking Mystery Suspense)";"Jane Langton";"1996";"Viking Books";"http://images.amazon.com/images/P/0670862215.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0670862215.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0670862215.01.LZZZZZZZ.jpg";"";"['Miscellaneous 6']";"";""
"0670847100";"The Shortest Day: Murder at the Revels : A Homer Kelly Mystery";"Jane Langton";"1995";"Penguin USA";"http://images.amazon.com/images/P/0670847100.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0670847100.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0670847100.01.LZZZZZZZ.jpg";"";"['Miscellaneous 5']";"";""
"0586068805";"Good Terrorist";"Doris Lessing";"0";"Hunter Publishing+inc";"http://images.amazon.com/images/P/0586068805.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0586068805.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0586068805.01.LZZZZZZZ.jpg";"";"";"";""
"0553259016";"Summer of My German Soldier";"Bette Greene";"1984";"Bantam Books";"http://images.amazon.com/images/P/0553259016.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553259016.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553259016.01.LZZZZZZZ.jpg";"['Arkansas']";"['Miscellaneous 8']";"Sheltering an escaped German prisoner of war is the beginning of some
shattering experiences for a 12-year-old Jewish girl in Arkansas.";"en"
"0670818577";"Wlt: A Radio Romance";"Garrison Keillor";"1991";"Penguin USA";"http://images.amazon.com/images/P/0670818577.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0670818577.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0670818577.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"In the spring of 1926, the Soderbjerg brothers, Ray and Roy, plunge
into radio and launch station WLT (With Lettuce and Tomato) to rescue
their failing restaurant and become the Sandwich Kings of South
Minneapolis.";"en"
"0060910992";"Babycakes";"Armistead Maupin";"1984";"HarperCollins Publishers";"http://images.amazon.com/images/P/0060910992.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060910992.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060910992.01.LZZZZZZZ.jpg";"";"['Miscellaneous 4']";"";""
"0060955716";"Washington Square";"Henry James";"2000";"HarperCollins Publishers";"http://images.amazon.com/images/P/0060955716.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060955716.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060955716.01.LZZZZZZZ.jpg";"";"['Miscellaneous 5']";"";""
"0394462017";"War Between the Tates";"Alison Lurie";"1974";"Random House Inc";"http://images.amazon.com/images/P/0394462017.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0394462017.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0394462017.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Bedlam breaks loose at the Tate household as a four-way conflict
erupts between Brian and Erica and their two teenage children";"en"
"0811812693";"Gluttony: Ample Tales of Epicurean Excess";"John Miller";"1996";"Chronicle Books Llc";"http://images.amazon.com/images/P/0811812693.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0811812693.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0811812693.01.LZZZZZZZ.jpg";"['Literary Criticism']";"['Literary Criticism']";"If you love to eat and drink, gorge yourself on Gluttony. This
tantalizing collection is all you need to indulge to your heart&#39;s
content - without gaining an ounce.";"en"
"0393322203";"A Relative Stranger: Stories";"Charles Baxter";"2001";"W.W. Norton & Company";"http://images.amazon.com/images/P/0393322203.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0393322203.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0393322203.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"A collection of thirteen intimate stories explores relationships with
a unique blend of shock, comedy, and love.";"en"
"0030622093";"A Stolen Past";"John Knowles";"1983";"Henry Holt & Co";"http://images.amazon.com/images/P/0030622093.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0030622093.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0030622093.01.LZZZZZZZ.jpg";"";"['Miscellaneous 1']";"";""
"0380404109";"Jewel in the Crown";"Paul Scott";"1983";"Harper Mass Market Paperbacks (Mm)";"http://images.amazon.com/images/P/0380404109.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0380404109.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0380404109.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"The story of the rape of a white girl in India in 1942 which tells of
racial prejudice and misunderstanding";"en"
"0060806419";"Heat and Dust (Perennial Library)";"Ruth Prawer Jhabvala";"1983";"HarperCollins Publishers";"http://images.amazon.com/images/P/0060806419.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060806419.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060806419.01.LZZZZZZZ.jpg";"";"['Miscellaneous 3']";"";""
"158080036X";"Particularly Cats";"Doris May Lessing";"2000";"Burford Books";"http://images.amazon.com/images/P/158080036X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/158080036X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/158080036X.01.LZZZZZZZ.jpg";"['Biography & Autobiography']";"['Biography & Autobiography']";"The author examines her life through stories of the cats she has cared
for.";"en"
"038517652X";"The Normandie Affair";"Elizabeth Villars";"1982";"Doubleday Books";"http://images.amazon.com/images/P/038517652X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/038517652X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/038517652X.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"A woman journalist on her way to cover the Spanish civil war and an
aircraft executive meet and fall in love on board the luxury liner
&quot;Normandie&quot;";"en"
"0671541900";"A man and two women: Stories (A Touchstone book)";"Doris May Lessing";"1984";"Simon & Schuster";"http://images.amazon.com/images/P/0671541900.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671541900.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671541900.01.LZZZZZZZ.jpg";"";"['Miscellaneous 7']";"";""
"0312926294";"The Carousel";"Rosamunde Pilcher";"1991";"St. Martin's Press";"http://images.amazon.com/images/P/0312926294.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312926294.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312926294.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"When Prue Shackleton travels to Cornwall to visit her eccentric aunt,
she meets darkly handsome Daniel Cassens who causes her to face
emotional traps and long-buried secrets.";"en"
"1585790087";"Another Self (Common Reader Editions)";"James Lees-Milne";"2000";"Trafalgar Square";"http://images.amazon.com/images/P/1585790087.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1585790087.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1585790087.01.LZZZZZZZ.jpg";"";"['Miscellaneous 6']";"";""
"0060805943";"Jane and Prudence";"Barbara Pym";"1982";"HarperCollins Publishers";"http://images.amazon.com/images/P/0060805943.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060805943.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060805943.01.LZZZZZZZ.jpg";"";"['Miscellaneous 2']";"";""
"0425089002";"Patriotic Murders";"Agatha Christie";"1986";"Berkley Publishing Group";"http://images.amazon.com/images/P/0425089002.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0425089002.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0425089002.01.LZZZZZZZ.jpg";"";"['Miscellaneous 7']";"";""
"0345312791";"The Silent Gondoliers: A Fable by S. Morgenstern";"William Goldman";"1983";"Ballantine Books";"http://images.amazon.com/images/P/0345312791.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345312791.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345312791.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Recounts the story of Luigi the Gondolier and the secret of the sudden
silence of the singing gondoliers of Venice&#39;s Grand Canal";"en"
"0394473361";"The Naive and Sentimental Lover";"John Le Carre";"1971";"Random House Inc";"http://images.amazon.com/images/P/0394473361.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0394473361.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0394473361.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Nearly thirty years later, an increasing number of le CarrÃĐ fans have
come to applaud his versatility, and treasure this tale for the
qualities they have discerned in all his novels: a constant pulse of
humor, great humanity, and a page ...";"en"
"0689107943";"Tango November";"John Howlett";"1977";"Atheneum";"http://images.amazon.com/images/P/0689107943.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0689107943.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0689107943.01.LZZZZZZZ.jpg";"";"['Miscellaneous 10']";"";""
"0312532253";"The Michaelmas Tree";"Helen Ashfield";"1982";"St Martins Pr";"http://images.amazon.com/images/P/0312532253.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312532253.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312532253.01.LZZZZZZZ.jpg";"";"['Miscellaneous 4']";"";""
"0448416492";"Ice Stars (All Aboard Reading. Level 3)";"S. A. Kramer";"1997";"Grosset & Dunlap";"http://images.amazon.com/images/P/0448416492.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0448416492.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0448416492.01.LZZZZZZZ.jpg";"";"['Miscellaneous 1']";"";""
"0807554146";"The Mystery on the Ice (Boxcar Children Special (Cloth), No 1)";"Gertrude Chandler Warner";"1993";"Albert Whitman & Company";"http://images.amazon.com/images/P/0807554146.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0807554146.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0807554146.01.LZZZZZZZ.jpg";"";"['Miscellaneous 3']";"";""
"0525483357";"Winnie Ille Pu: A Latin Version of A. A. Milne's Winnie-The-Pooh";"A. A. Milne";"1987";"Dutton Children's Books";"http://images.amazon.com/images/P/0525483357.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0525483357.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0525483357.01.LZZZZZZZ.jpg";"";"['Miscellaneous 6']";"";""
"044048605X";"Tennis Shoes";"Noel Streatfeild";"1984";"Yearling Books";"http://images.amazon.com/images/P/044048605X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/044048605X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/044048605X.01.LZZZZZZZ.jpg";"['Tennis']";"['Miscellaneous 8']";"All the Heath children become interested in tennis and lazy Nicky
turns out to be the best player of all, so the family tries to get her
to enter a tennis championship.";"en"
"0399234616";"The Hat";"Jan Brett";"2002";"Putnam Publishing Group";"http://images.amazon.com/images/P/0399234616.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0399234616.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0399234616.01.LZZZZZZZ.jpg";"['Juvenile Fiction']";"['Juvenile Fiction']";"When Lisa hangs her woolen clothes in the sun to air them out for
winter, the hedgehog, to the amusement of the other animals, ends up
wearing a stocking on his head. On board pages.";"en"
"0679879242";"The Golden Compass (His Dark Materials, Book 1)";"PHILIP PULLMAN";"1996";"Knopf Books for Young Readers";"http://images.amazon.com/images/P/0679879242.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0679879242.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0679879242.01.LZZZZZZZ.jpg";"['Arctic regions']";"['Miscellaneous 5']";"Accompanied by her daemon, Lyra Belacqua sets out to prevent her best
friend and other kidnapped children from becoming the subject of
gruesome experiments in the Far North.";"en"
"0425057771";"Phantom";"Dean R. Koontz";"1986";"Berkley Publishing Group";"http://images.amazon.com/images/P/0425057771.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0425057771.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0425057771.01.LZZZZZZZ.jpg";"";"['Miscellaneous 7']";"";""
"088776519X";"Remember Me: A Search for Refuge in Wartime Britain";"Irene N. Watts";"2000";"Tundra Books (NY)";"http://images.amazon.com/images/P/088776519X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/088776519X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/088776519X.01.LZZZZZZZ.jpg";"['Juvenile Fiction']";"['Juvenile Fiction']";"In a companion to Good-bye Marianne, young Marianne escapes Germany to
the safety of Britain, but she does not speak English, she is not
welcome in her sponsors&#39; home, and she misses her mother terribly,
which all adds up to a difficult ...";"en"
"0451203054";"Praying for Sleep";"Jeffrey Deaver";"2001";"Signet Book";"http://images.amazon.com/images/P/0451203054.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451203054.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451203054.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Michael Hrubeck, a twenty-eight-year-old man with childlike yearnings,
escapes from a hospital for the criminally insane and sets out to find
the man who framed him for murder";"en"
"0451184734";"Blood Relations";"Barbara Parker";"1997";"Signet Book";"http://images.amazon.com/images/P/0451184734.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451184734.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451184734.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Sam Hagen leads the prosecution of a group of rich, influential men
charged with the rape of a seventeen-year-old model, but when a key
witness is murdered, suspicion starts to turn toward his own family";"en"
"0316779989";"Holidays on Ice: Stories";"David Sedaris";"1997";"Little, Brown";"http://images.amazon.com/images/P/0316779989.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0316779989.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0316779989.01.LZZZZZZZ.jpg";"";"['Miscellaneous 10']";"";""
"0671568183";"The Late Child";"Larry McMurtry";"1996";"Pocket";"http://images.amazon.com/images/P/0671568183.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671568183.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671568183.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Devastated by her daughter&#39;s sudden death, ex-Vegas showgirl
Harmony begins a cross-country journey with her five-year-old son and
two outspoken sisters, an adventure that helps her rediscover hope.
Reprint.";"en"
"0446603716";"Hide & Seek";"James Patterson";"1996";"Warner Books";"http://images.amazon.com/images/P/0446603716.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0446603716.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0446603716.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"From James Patterson, bestselling author of KISS THE GIRLS and ALONG
CAME A SPIDER, comes his most brilliantly realized thriller, a story
that will shatter your expectations...and hold every last one of your
nerves in thrall, with each ...";"en"
"0380726289";"Darkness, Take My Hand (Patrick Kenzie/Angela Gennaro Novels)";"Dennis Lehane";"1997";"HarperTorch";"http://images.amazon.com/images/P/0380726289.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0380726289.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0380726289.01.LZZZZZZZ.jpg";"['Fiction']";"['Fiction']";"Wisecracking private detective Patrick Kenzie and Angela Dimassi
Gennaro find themselves mixed up with Boston&#39;s Irish mafia and a
maniacal serial killer.";"en"
